year,volume,title,description,pdf_url,issn 
2021,42,Physiological quality of parsley seeds in function of size,"Parsley seeds are commercialized without classification by size during processing, unlike other crops. This classification procedure allows the standardization of seed size for high precision in sowing, disposal of unwanted material, and selection of high quality seeds. The aim of this study was to verify the effect of seed size on germination, vigor, and yield performance of two parsley cultivars. Seeds from eight lots of parsley of ‘Portuguesa’ and ‘Chacareira’ cultivar were separated into three size classes, represented by the seeds retained in the sieves of 0.84, 1.00 and 1.41mm mesh opening. After classification, seeds were evaluated in the laboratory for water content, germination percentage, first count, and thousand seed weight. In the field, the fresh and dry weight of aerial part and the final number of plants (stand) were evaluated after 78 days of sowing. The experimental design was the completely randomized design in an 8 x 3 factorial scheme (eight lots and three sieve opening) with four replicates, for both cultivars. Data obtained were subjected to analysis of variance and means were compared using Tukey test at 5% probability level. It was concluded that the parsley seeds separated by the 1.41 mm sieves showed higher vigor, and consequently, greater success in stand establishment at the field than those separated by other sieve size. The use of sieves in the classification of parsley seeds helps in obtaining lots with superior physiological quality.",https://www.uel.br/revistas/uel/index.php/semagrarias/article/view/41464/29437,E-ISSN 1679-0359
2021,42,"Soil catenas in a pilot sub-basin in the region of Itajubá, Minas Gerais state, Brazil, for environmental planning","Systemic studies that allow the environmental characterization of pilot sub-basins are essential to guide their management, which are the basis for adequate environmental planning. The José Pereira sub-basin has an area of approximately 40 km² and is located in the municipality of Itajubá, south of the state of Minas Gerais, Brazil. This area was chosen as a pilot sub-basin for this study because it holds an important forest remnant, the Serra dos Toledos Biological Reserve, and part of the urban area of the municipality in the process of expansion, as well as a rural area where inappropriate and intensive agricultural activities are practiced. In this scenario, this atudy examined the soil catenas of this sub-basin to serve as an important instrument of planning for this unit. Eight soil catenas distributed into three topo-morphological compartments were studied. According to the generated soil map, Haplic Cambisols occupy 26% of the sub-basin, in mountainous relief; Red and Red-Yellow Latosols, 6% of the area, predominating in the flat-to-undulating relief; Haplic Gleysols, 7% of the area, in the lowlands, in flat relief and at the footslope. Finally, Red and Red-Yellow Argisols were the predominant classes, occurring in almost 50% of the sub-basin, under undulating and strongly undulating reliefs. Based on the combined results, a model of local evolution of the sub-basin soils was proposed: the younger soils, Haplic Cambisol and Haplic Gleysol, occupy the positions of convex top and floodplain, respectively. In the upper and lower thirds of the landscape, the predominance of Red Argisol is related to constant renewal of soil material, preventing it from reaching the latosolic stage. In addition, part of these Argisols has a Bw horizon below Bt horizon in rugged relief. Moreover, in the landscape lower third, Latosols are present, even in areas with steep slope.",https://www.uel.br/revistas/uel/index.php/semagrarias/article/view/41542/30188,E-ISSN 1679-0359
2021,42,Estimation of buckwheat leaf area by leaf dimensions,"The objective of this work was to model and identify the best models for estimating the leaf area, determined by digital photos, of buckwheat (Fagopyrum esculentum Moench) of the cultivars IPR91-Baili and IPR92-Altar, as a function of length (L), width (W) or length x width product (LW) of the leaf blade. Ten uniformity trials (blank experiments) were carried out, five with IPR91-Baili cultivar and five with IPR92-Altar cultivar. The trials were performed on five sowing dates. In each trial and cultivar, expanded leaves were collected at random from the lower, middle and upper segments of the plants, totaling 1,815 leaves. In these 1,815 leaves, L and W were measured and the LW of the leaf blade was calculated, which were used as independent variables in the model. The leaf area of each leaf was determined using the digital photo method (Y), which was used as a dependent variable of the model. For each sowing date, cultivar and thirds of the plant, 80% of the leaves (1,452 leaves) were randomly separated for the generation of the models and 20% of the leaves (363 leaves) for the validation of the models of leaf area estimation as a function of linear dimensions. For buckwheat, IPR91-Baili and IPR92-Altar cultivars, the quadratic model (Y = 0.5217 + 0.6581LW + 0.0004LW2, R2 = 0.9590), power model (Y = 0.6809LW1.0037, R2 = 0.9587), linear model (Y = 0.0653 + 0.6892LW, R2 = 0.9587) and linear model without intercept (Y = 0.6907LW, R2 = 0.9587) are indicated for the estimation of leaf area determined by digital photos (Y) based on the LW of the leaf blade (x), and, preferably, the linear model without intercept can be used, due to its greater simplicity.",https://www.uel.br/revistas/uel/index.php/semagrarias/article/view/41574/29439,E-ISSN 1679-0359
2021,42,Cost reduction and quality enhancement in passion fruit seedlings using alternative substrate,"Obtaining vigorous, quality seedlings is a complex task because it involves multiple physical, chemical and biological factors, with the substrate being a fundamental of this process. Therefore, this study proposes to evaluate different formulations of substrate mixtures and identify which provides better emergence vigor and shoot and root growth in passion fruit (Passiflora edulis Sims). The experiment was laid out in a completely randomized design consisting of 23 substrates with different proportions of Vivatto® and Osmocote®, washed sand, soil, fine coal, coarse coal, enriched hydrogel and enriched vermiculite, with and without the addition of NPK, which were distributed into four replications of four plants per plot. To enrich the hydrogel and vermiculite, foliar fertilizer was used. Emergence vigor was evaluated throughout the seedling emergence period and seedling growth parameters were observed at 60 days after sowing. The data were subjected to multivariate analysis and the groups formed were subjected to analysis of variance. Based on principal component analysis (PCA), four groups were identified. The group composed only of soil + coarse coal and enriched hydrogel (2:2:1) was considered the best treatment, as it favored most of the vegetative growth and emergence vigor traits. Soil plus sand with the addition of NPK was not recommended to grow passion fruit seedlings in any of the proportions used, as there was no emergence.",https://www.uel.br/revistas/uel/index.php/semagrarias/article/view/41741/29440,E-ISSN 1679-0359
2021,42,Nutrient dynamics with application of humic substances and liming in irrigated soil filled columns,"The objective of this work was to evaluate the retention of P, K, Ca and Mg nutrients, as well as pH and electrical conductivity in Oxisols. Soil samples were placed into columns, with addition of humic substances (soil with and without liming). The experiment was conducted in a greenhouse and the columns consisted of PVC tubes with 40 cm height x 5 cm diameter. The humic substances used were humic acid and fulvic acid, applied at rates of 0, 60, 120 and 240 L ha -1, in soil with or without lime. Ten irrigation events were performed, simulating 32 mm rainfall. After that, samples were collected from the columns, at 0-20 and 20-40 cm depths, to identify the residual effect of the addition of humic substances. A completely randomized design was used for this experiment, with 2×2×4 factorial statistical model and 3 replications. The results showed that, under acidic soil conditions, the use of fulvic acid provides more significant P release (up to 40%) in soil when compared to humic acid. When the rate of 240 L ha -1 is applied, the fulvic acid can release up to 83% of P in the soil.",https://www.uel.br/revistas/uel/index.php/semagrarias/article/view/41875/29441,E-ISSN 1679-0359
2021,42,Management of clonal mini-garden with gibberellic acid in guava rootstock propagation,"The viability of the mini-cutting technique requires seedling regrow ability and continuous propagule production. It is hypothesized that the application of gibberellic acid (GA) can stimulate vegetation and increase the production of mini-cuttings. The aim of this study was to increase the mini-cutting yield of Psidium guajava (L.) × Psidium guineense (Sw.) (‘BRS Guaraçá’) as a function of foliar application of GA and season of the year. The experiment was laid out in a randomized-block design with split-plots in time, in which the plots consisted of different GA concentrations applied (0, 50, 100, 150 and 200 mg L - 1) and the subplots were represented by two application periods or seasons (summer and winter). Four replicates were used, with two plants per plot. After the seedlings were topped, GA was applied at different concentrations and the emerged shoots were evaluated over 30 days. Mini-stump yield was assessed by collecting and evaluating the potential number of mini-cuttings. Shoot length and mini-stump yield increased linearly with the increasing GA concentrations during the summer. In the winter, this response was quadratic, with optimal concentrations estimated at 65.3 mg L-1 for shoot length and 76 mg L -1 for mini-stump yield. The GA concentration of 200 mg L - 1 provided shorter internodes in the summer, whereas in the winter the use of GA did not interfere with this trait. The increasing applications of GA induced a linear increase in stem diameter at both seasons of the year. Gibberellic acid did not interfere with the rooting of the mini-cuttings. The highest rooting percentage occurred in the summer, with an average of 95%. In the winter, this value was 77.2%, demonstrating that mini-cuttings are a promising technique for ‘BRS Guaraçá’. Foliar spraying of GA promoted an increase in mini-cutting production, without interfering with their rooting.",https://www.uel.br/revistas/uel/index.php/semagrarias/article/view/42070/29442,E-ISSN 1679-0359
2021,42,"Wheat yield and seed physiological quality affected by initial seed vigor, sowing density, and environmental conditions","Optimization of seed density range, combined with the use of quality seeds may help generate more profit from wheat production, as these factors affect grain yield and the quality of seeds. The aim of this study was to evaluate the effects of initial vigor level and sowing densities on the productive performance of the plants and the physiological performance of the seeds of two wheat cultivars in two cultivation environments. The experiment was carried out in the cities of Londrina and Ponta Grossa, Paraná, Brazil, in a randomized block design with four replications, following a 2 × 2 × 4 factorial scheme with two levels of seed vigor (high and low), two cultivars (BRS Gralha-Azul and BRS Sabiá), and four sowing densities (150, 250, 350, and 450 seeds m - 2). The following characteristics were evaluated: emerged seedlings, shoot dry matter, spike density, vegetation index, and grain yield. Additionally, the physiological potential of the seeds produced in Londrina was evaluated by first germination count, germination, accelerated aging, seedling emergence, and emergence speed index tests. The increase in density up to 450 seeds m-2 favored the productive performance of the crop in both cultivation environments; however, it reduced the physiological performance of the seeds produced in Londrina. Both cultivars had better performance and grain yield in Londrina and Ponta Grossa, respectively. High-vigor seeds favored the establishment of the stand, especially under unfavorable environmental conditions.",https://www.uel.br/revistas/uel/index.php/semagrarias/article/view/42134/29443,E-ISSN 1679-0359
2021,42,Physicochemical and sensory properties of grape juices produced from different cultivars and extraction systems,"The objective of the present study was to evaluate grape juices from different cultivars obtained by two different technologies: steam juicer system (S1) and enzymatic system (S2). The beverages were evaluated for physicochemical and sensory characteristics and their adequacy to the identity and quality standards of whole grape juice. Experiments were carried out in the 2018 and 2019 harvests with the grape cultivars BRS Rúbea (RUB), BRS Cora (COR), BRS Violeta (VIO), BRS Carmem (CAR), BRS Magna (MAG), Bordô (BOR), Isabel (ISA), Isabel Precoce (IP), Concord (CON), Concord Clone 30 (C30) and SCS 421 Paulina (SCSP). Treatments followed factorial design (cultivars x extraction system). S1 resulted in juices with lower soluble solids content; on average, a reduction of 3.12 °Brix in 2018 and 2.30 °Brix compared with the original content in grapes. Among S1 juices, only VIO and MAG in 2018, and VIO and CAR in 2019 achieved the minimum value of soluble solids (14 °Brix) established by the Brazilian legislation. Juices of SCSP and CON in 2018 and C30, CON and RUB in 2019 presented values lower than 14 °Brix, independent of the extraction system. S2 juices were characterized by higher values of total acidity, soluble solids, reducing sugars, anthocyanins, global impression, and equilibrium, as well as lower values of lightness for most of the cultivars.",https://www.uel.br/revistas/uel/index.php/semagrarias/article/view/41823/29444,E-ISSN 1679-0359
2021,42,"Serological markers for hepatitis a among captive and free-living wild mammals in the State of Pará, Brazil","The hepatitis A virus (HAV, Hepatovirus A) in humans has a relevant impact on public health, especially in geographic regions with poor basic sanitation, such as the Brazilian Amazon. Isolates related to hepatoviruses have been described in non human primates, chiropterans, marsupials, rodents, marmots, shrews, and terrestrial hedgehogs. However, the circulation of these viruses in the Amazonian mammal fauna remains unexplored. This study aimed to evaluate the prevalence of antibodies against this hepatovirus in captive and free-living wild mammals belonging to the orders Didelphimorphia, Primates, Carnivora, and Artiodactyla. Serum samples from 71 animals, from three municipalities in the State of Pará (Belém, Santarém, and Capitão-Poço) were tested for total anti-HAV and anti-HAV IgM through enzyme-linked immunosorbent assay (ELISA). Total anti-HAV antibodies were detected in 29.5% (21/71) of non-human primates, 8.4% (6/71) of carnivores, and 5.6% (4/71) of didelphos. All tayassuidos 0% (0/2) were seronegative. Anti-HAV IgM antibodies were not detected in any of the samples tested. The highest total anti-HAV seropositivity in the municipalities studied was in Santarém with 54.24% (12/22), followed by Capitão Poço with 50% (15/30), and then Belém with 21.05% (4/19). Among the seropositive animals, animals kept in exposure cages showed 43.9% (18/41), quarantined animals with 60% (9/15), and free-living animals with 26.6% (4/15). The serological results indicated a profile of previous exposure to hepatovirus among these animals. Therefore, additional studies to characterize HAV-related viruses in captive and free living wild animals need to be conducted to better understand the impact of the circulation of this virus on human and animal health.",https://www.uel.br/revistas/uel/index.php/semagrarias/article/view/40147/29445,E-ISSN 1679-0359
2021,42,Sustainable agriculture: the use of FAMACHA method in Santa Ines sheep in the Semi-arid region of Brazil,"Sheep farming is of great importance in generating income to smallholders in semi-arid areas worldwide. Gastrointestinal helminths cause important damage to the animals with poor welfare conditions, impacting in local economies. The objective of this work was to evaluate the FAMACHA method (FMC) in a herd of 60 Santa Inês from Paraíba, Brazil, and to compare the data from previous production years. In order to determine anemic sheep, FMC chart was used in biweekly evaluations for 12 months by trained personnel. Blood and fecal samples were collected monthly to determine packed cell volume (PCV), and parasite fecal egg count (FEC), respectively. The animals were divided into: dry, pregnant and lactating ewes, lambs and rams. Haemonchus was the predominant helminth genus (94.7%) during the whole year. There were up to 97% of success on the interpretation of FMC with 90 to 100% efficacy in the treatment decision. Among the 1356 evaluations, in only 40 (3%) were required deworming, being 27 during the rainy season and 13 during the long dry season. A statistically significant correlation (P < 0.01) was observed between FEC and PCV for the dry, lactating, and pregnant categories. The data reports a 94% reduction in deworming, with a greater need for anthelmintic use in lambs and lactating ewes (P < 0.05). Our data validates the use of FMC in Santa Inês sheep, which is considered a local resilient breed in the semi-arid region of Brazil. We recommend that animals should be examined during the rainy season to prevent most of the clinical problems.",https://www.uel.br/revistas/uel/index.php/semagrarias/article/view/40872/29557,E-ISSN 1679-0359
2021,42,"Occurrence of anti Sarcocystis spp., anti Toxoplasma gondii, and anti Neospora spp. antibodies in equines from western Santa Catarina, Brazil","Equine raising is generally articulated as a secondary activity on farms, where animals are used for leisure or work. Thus, it is important to consider the health of these animals, seeking to understand which are the main agents that circulate in a given farm or region. In this sense, this study aimed to evaluate the presence of IgG anti-Sarcocystis spp., anti-Toxoplasma gondii, and anti-Neospora spp. antibodies in equines in western Santa Catarina, Brazil. A total of 100 serum samples from horses from 10 farms, located in the municipalities of Faxinal dos Guedes, Xaxim, and Xanxerê were analyzed from June to December 2019. The samples were evaluated by indirect immunofluorescence reaction (IIFR) to detect antibodies of IgG class against the three agents. The results showed that the equines in the region are seropositive against the three studied agents, 11% of which for Sarcocystis spp. 21% for T. gondii, and 20% for Neospora spp. The analysis of the presence of these protozoa in different environments showed that both stabled and extensively raised horses presented signs of contact with the studied agents. Animals that live only in stables had a higher occurrence of IgG anti-Sarcocystis (7/32; 21.88%) and anti-T. gondii (11/32; 34.38%) antibodies. The evaluating of animals raised on pasture, semi-extensively and extensively, showed a higher percentage of seropositivity for N. caninum (9/34; 26.47%). The high occurrence of animals seropositive to the studied protozoa reinforces the importance of controlling and preventing these agents in the region, as they have the potential to cause a high impact on equid farming, mainly involving reproductive losses and equine protozoal myeloencephalitis (EPM).",https://www.uel.br/revistas/uel/index.php/semagrarias/article/view/41066/29488,E-ISSN 1679-0359
2021,42,"Epidemiological situation of bovine tuberculosis in the state of Tocantins, Brazil","The epidemiological situation of bovine tuberculosis was studied from October 2014 to August 2015 in the state of Tocantins, a traditional beef exporter. The state was divided into five regions and the farms were randomly selected in each region. A predetermined number of animals was randomly selected and diagnosed using the Comparative Cervical Tuberculin Test. A total of 11,926 animals from 757 farms were tested. Animals with inconclusive test results were retested with the same diagnostic procedure at least 60 days later. The prevalence of infected herds in the state was 0.16% [0.02-1.15] and the prevalence of infected animals 0.009% [0.001-0.063]. Only one positive animal was detected in the Araguaína region. The state of Tocantins has a very low prevalence of bovine tuberculosis and, therefore, should evaluate the need of structuring a surveillance system to eradicate the disease.",https://www.uel.br/revistas/uel/index.php/semagrarias/article/view/41631/29489,E-ISSN 1679-0359
2021,42,Occurrence of antibodies anti-Toxoplasma gondii among sheltered and free-roaming cats within a university campus,"The present study aimed to assess anti-T. gondii antibodies in sheltered and free-roaming cats within a university campus that has an overlapping population of humans and livestock. A total of 51 cats were tested for anti-T. gondii antibodies using the indirect immunofluorescent antibody test. Overall, 8/51 cats (15.7%) were seropositive. Cats were more likely to be seropositive when free-roaming (p= 0.008) and with presence of skin lesions (p= 0.042), and less likely with < 1 year of age (p= 0.021), probably due to higher environmental exposure and infected prey consumption. The presence of seropositive free-roaming cats whose areas overlapped those occupied by humans and livestock may suggest an increased on-campus chance of T. gondii occurrence.",https://www.uel.br/revistas/uel/index.php/semagrarias/article/view/41050/29490,E-ISSN 1679-0359
2021,42,Glyphosate in the production and forage quality of marandu grass,"The drift of the herbicide glyphosate, used for desiccating crops or controlling weeds, can result in growth-promoting or non-target plant development effects. Thus, it is possible to use the compound to increase the biomass of forage through the hormone effect. The objective of this study was to evaluate the effects of sublethal doses of glyphosate on the production of Urochloa brizantha cv. Marandu (Marandu grass) and its nutritional quality in ruminants. The design used was completely randomized, with five replications in a factorial scheme. The treatments used were as follows: control (without glyphosate application) and four sublethal doses of glyphosate (4, 10, 14, and 20 g ha-1 of the acid equivalent). The monthly collections consisted of collecting the plant material (0.20 m) from the surface, comprising of leaves and pseudocolmos (stem and leaf sheath) to determine the dry matter production and forage chemical-bromatological parameters. The results showed that leaf/stem ratio, neutral detergent fiber, and acid detergent fiber were affected exclusively by the harvest factor. The hormone effect of the herbicide occurs in the production of dry matter and lignin in the evaluated subdoses. For crude protein, there was an interaction between the factor doses and harvest, due to the effect of glyphosate and the management applied to the harvests, showing that the sublethal doses of glyphosate promoted the production of dry matter and the food quality of Marandu grass.",https://www.uel.br/revistas/uel/index.php/semagrarias/article/view/39882/29450,E-ISSN 1679-0359
2021,42,Ruminal parameters and in-situ degradability of rations with wheat middling substitution for corn,"This study aimed to evaluate the effect of substituting corn with wheat middling on the in-situ degradability of foods and ruminal parameters of cattle. The experiment was conducted at the Ruminant Studies Unit and the Laboratory of Food Analysis and Animal Nutrition of Londrina State University. Five rumen-fistulated cattle with an average weight of 521 ± 38.22 kg were housed in individual stalls. The experimental design used was a Latin square with five treatments (100% C, 75% C 25% WM, 50% C 50% WM, 25% C 75% WM, and 100% WM) and five periods of 25 days each. The pH and ammoniacal nitrogen (N-NH3) concentration in ruminal fluid was measured before feeding and 2, 4, 6, and 8 h after feeding in subdivided parcels. The in-situ degradability of dry matter (DM), organic matter (OM), crude protein (CP), neutral detergent fiber (NDF), and acid detergent fiber (ADF) were determined by incubating silage samples and measuring concentrates in the rumen of cattle. The levels of substitution of corn by wheat middling did not alter the pH and N-NH3 values but was influenced by the collection time. The N-NH3 presented quadratic behavior with a point of maximum rumen concentration (5.31 mgdL-1) reached 1.12 h after feeding. The pH presented quadratic behavior with a point of minimum (6.04) reached 4.32 h after feeding. The effective degradability (ED) of DM with 2, 5 and 8%h-1 of passage rate was influenced by the substitution of corn by wheat middling, with increasing linear behavior. The ED 2%h-1 varied from 46.19% to 50.24%, the ED 5%h-1 varied from 33.76% to 38.68%, and the ED 8%h-1 values ranged from 28.16% to 32.92% for the 100% C and 100% WM treatments. Higher values, for treatments with higher levels of substitution of corn by wheat middling, occurred owing to the lower fiber content and to the largest soluble fractions and degradation rate of DM in rations with wheat middling. The ED of CP and NDF with passage rates of 2, 5 and 8%h-1 presented quadratic behavior. The ED 2, 5 and 8%h-1 of CP presented maximums of 75.9%, 77.9%, and 86.2%, with averages of 52.02%, 45.93%, and 42.23%, respectively. The ED 2, 5 and 8%h-1 of NDF presented minimum points of 29.6%, 34.7%, and 35.2%, with averages of 41.60%, 33.43%, and 27.76%, respectively. Wheat middling can be used for total substitution of corn without damaging ruminal pH and N-NH3, in addition to improving the degradability of rations.",https://www.uel.br/revistas/uel/index.php/semagrarias/article/view/40092/29547,E-ISSN 1679-0359
2021,42,Serum biochemical reference ranges for lambs from birth to 1 year of age in the tropics,"The study aimed to determine the biochemical reference ranges for lambs from birth to 1 year of age in the tropics. Data were obtained from experiments performed in several institutions and commercial farms using Santa Inês, Dorper, Lacaune, Morada Nova, Bergamacia and Suffolk lambs reared under different conditions (grazing, feedlot, semi-feedlot) from 2006 to 2017. Serum energy-, protein-, mineral-, and enzyme-related metabolites were evaluated. The metabolic energy profile included data from glucose, cholesterol, triglycerides, fructosamine, high-density lipoprotein cholesterol, low-density lipoprotein cholesterol, and very-low-density lipoprotein cholesterol; the metabolic protein profile included total protein, uric acid, urea, albumin, and creatinine; the metabolic mineral profile included data on calcium, phosphorus, and magnesium; and the metabolic enzymatic profile included the enzymes aspartate aminotransferase, gamma-glutamyl transferase, alkaline phosphatase, and creatine kinase. The reference ranges were estimated using confidence intervals with a 95% confidence level, and percentiles were estimated or bootstrapped nonparametrically when the data were not normally distributed. The serum biochemical reference ranges determined for lambs are strongly divergent from those established by one of the most cited books on the topic, especially considering the high serum urea and cholesterol concentrations and low levels of blood glucose observed. Therefore, the serum biochemical reference ranges for lambs from birth to 1 year of age in the tropics differ from international data, which consider adult sheep in temperate climate zones.",https://www.uel.br/revistas/uel/index.php/semagrarias/article/view/41045/29452,E-ISSN 1679-0359
2021,42,Impact of environmentally friendly technologies on costs and cost-effectiveness of a dairy cattle confinement system,"Our goal was to assess the economic impact of some environmentally friendly technologies on the production costs and cost-effectiveness of a dairy cattle confinement system, estimating environmental costs and their representativeness in both effective and total operating costs, as well as in the total cost. We assessed the cost-effectiveness of the cost center of milk production and identified the components that most affect final costs, estimating a break-even point (kg milk year-1) as well. The data were collected in a freestall full-confinement system of a dairy cattle farm located in southern Minas Gerais State (Brazil), from January 2016 to December 2017. The cost of milk production was estimated using a method based on the operating and total costs from a cost center involving lactating and dry dairy cows. The cost center of milk production showed to be economically feasible, showing positive gross and net margin results, as well as positive profitability and cost-effectiveness. Total environmental operating cost was on average R$ 0.015 per kg milk, which represented 1.985% of the total operating cost. Effective environmental operating cost was on average R$ 0.0059, which corresponded to 0.7788% of the total operating cost. Finally, total environmental cost was on average R$ 0.0317, representing 3.3280% of the total cost. The most representative items of the effective operating cost were in descending order: animal feed, workforce, animal health, animal production hormone (bovine somatotropin; bST), vehicle maintenance, machines and equipment, maintenance of improvements, electricity, and freestall bedding sand. Average break-even point was 1,104,038.54 kg milk year-1 or 3,024.76 kg milk day-1, while average production was 4,271,383.00 kg milk year-1 and 11,702.42 kg milk day-1.",https://www.uel.br/revistas/uel/index.php/semagrarias/article/view/41047/29495,E-ISSN 1679-0359
2021,42,Sources of conjugated linoleic acid and lauric acid inoculated into the eggs of quails and its effects on immunity,"The objective of this study is to evaluate the effects of in-egg inoculation with sources of conjugated linoleic acid (CLA) and lauric acid (AL), going by the weight of lymphoid organs and the biochemical profile of the blood of cut quails, from one to 35 days of age. We used 360 quails distributed in a completely randomized design, in six treatments and six replicates of 10 birds per plot. Corn oil (OM) was used to dilute the CLA and AL. The experimental treatments were: healthy eggs (control); eggs inoculated with OM thinner; eggs inoculated with CLA 120 mg / 50 mL OM; eggs inoculated with CLA 240 mg / 50 mL OM; eggs inoculated with AL 60 mg / 50 mL OM and eggs inoculated with AL 90 mg / 50 mL OM. The results were analyzed through Program R at the level of 5% significance. To verify the normal distribution of errors, the Shapiro-Wilk normality test was applied. At 21 days, an effect of p < 0.05 was observed for the total blood cholesterol content, inoculations with CLA reduced, even as AL increased, regardless of the level. At 35 days, it was found (p < 0.05) that the levels of total cholesterol and AST in the blood decreased with inoculations of CLA and AL at the lower levels, compared to those that did not receive the inoculations. The CLA and AL levels supplemented via egg inoculations did not interfere with the weight of the lymphoid organs (thymus, Fabricius bursa) of the birds, at both ages. Supplementation in eggs of cut quails with CLA 240 mg reduced the total blood cholesterol content compared to CLA 120 mg, at 21 days of age. At 35 days of age, higher concentrations of CLA and AL increased the total cholesterol and AST in the blood of birds and AL had a greater effect on the increase than CLA.",https://www.uel.br/revistas/uel/index.php/semagrarias/article/view/41086/29454,E-ISSN 1679-0359
2021,42,Characteristics of carcass and non-carcass components of lambs fed wet brewery waste as a roughage feed,"The objective of the present study was to evaluate the effect of including wet brewery waste (WBW) as the exclusive dietary roughage source on the characteristics of carcass and non-carcass components of feedlot-finished lambs. Thirty-two non-castrated male lambs weaned at 50 days of age, resulting from the cross between the Texel and Ile de France breeds, were used. The diet was constituted by roughage (WBW) and a concentrate composed of crushed maize, soybean meal, limestone and common salt. Treatments consisted of four levels of WBW as the roughage source in the diet (% dry matter), namely, 31, 44, 57 and 70%. Lambs were slaughtered upon reaching 34 kg live weight. The treatments resulted in a linear decrease in hot and cold carcass weights and yields, carcass compactness index, conformation, degree of fatness and rib-eye area. Among the primal cuts, the absolute weights of pallet, ribs and legs decreased as the WBW level was increased. As to the non-carcass components, only the total gastrointestinal content increased linearly with WBW. The increasing levels of WBW led to greater fasting losses and reduced carcass weights and yields. There was also a reduction in the degree of fatness, carcass compactness, carcass conformation index and rib-eye area Wet brewery waste at the concentration of 31% as the roughage source in the diet of finishing lambs in the feedlot provides better carcass traits.",https://www.uel.br/revistas/uel/index.php/semagrarias/article/view/41357/29455,E-ISSN 1679-0359
2021,42,Genetic variability in Tambaqui generations of the breeding program in the Central-West Region of Brazil,"The implementation of fish breeding programs in Brazil has brought significant results in the productivity of tilapia. However, the insertion of native species with great potential (such as Tambaqui Colossoma macropomum) in these programs is still recent, and thus requires genetic information for monitoring and enabling their consolidation into the programs. The objective of the present study was to evaluate the genetic diversity of the parental generation (G0) and two consecutive generations (G1 and G2) in the C. macropomum genetic improvement program, located in the municipality of Sorriso, Mato Grosso, Brazil. Ninety caudal fin samples were collected (30 samples per generation) for DNA extraction. The genetic study implemented seven microsatellite markers (Cm1A8, Cm1A11, Cm1D1, Cm1E3, Cm1F4, Cm1F5, and Cm1H8). A total of 17 alleles were amplified, with variations in the mean number between four to two alleles per locus. The size per locus ranged from 170 to 360 bp. The average inbreeding coefficient was 0.126 (G0), -0.040 (G1), and 0.131 (G2). No null or exclusive alleles were found. The observed heterozygosity values for G1 and G2 demonstrated the preservation of genetic variability (0.453 and 0.409, respectively). In conclusion, the genetic diversity of the parental generation (G0) and the two progenies generations (G1 and G2) were adequate, which demonstrates that the genetic improvement program was conducted correctly; however, it is important to continue to evaluations the genetic diversity of the future progeny.",https://www.uel.br/revistas/uel/index.php/semagrarias/article/view/41486/29456,E-ISSN 1679-0359
2021,42,Feedlot-finishing lambs with different levels of soybean pre-cleaning by-product as the roughage source,"An experiment was conducted in the Sheep Farming Laboratory at the Federal University of Santa Maria to examine the effect of different levels of replacement of sorghum silage with soybean pre-cleaning by-product (SPCB) on nutrient intake, performance and feeding behavior; as well as to undertake an economic analysis of feeding finishing lambs in a feedlot system. The study involved 32 uncastrated Texel × Ile de France crossbred male lambs weaned at 60 days of age. Treatments consisted of diets in which the roughage source (sorghum silage) was replaced with SPCB at the levels of 0, 33.5, 66.5 or 100% (DM basis). A 45:55 roughage:concentrate ratio was used (DM basis). The diets were composed of a roughage feed based on sorghum silage and/or SPCB, and a concentrate consisting of crushed maize, soybean meal and limestone. In addition, mineral salt was freely available to the animals. The lambs were slaughtered upon reaching the pre-established live weight of 35 kg. Intake on a DM basis showed a quadratic response (P < 0.05) in all forms it was evaluated and expressed, except for the NDF fraction, which increased linearly (P < 0.05) with SPCB inclusion. Average daily weight gain was not significantly influenced (P > 0.05) by the different SPCB levels, averaging 292 g/day. As regards the feeding behavior characteristics evaluated, the number of daily feeding bouts increased linearly (P < 0.01) with the SPCB content of the diets. Total feed cost decreased linearly (P < 0.01), whereas the profit per kilogram of gain and profit obtained per day in the feedlot period increased linearly (P < 0.01) with SPCB inclusion. The use of soybean pre-cleaning by-product as the roughage source in the finishing of feedlot lambs proved to be a viable alternative in both the productive and economic terms.",https://www.uel.br/revistas/uel/index.php/semagrarias/article/view/41523/29457,E-ISSN 1679-0359
